4,16,1748,322,4930,287
3,28,3998,765,1614,698
4,27,3471,653,1793,600
3,18,2791,492,1187,438
3,13,2084,449,834,305
3,17,5654,1085,2237,953
2,15,4221,816,1737,743
3,9,1787,347,806,306
3,18,2144,420,985,381
3,23,1538,305,730,267
3,15,3750,691,1444,603
3,19,3267,614,1252,566
4,16,1257,231,559,213
3,37,1341,256,533,242
3,12,9831,1921,4644,1775
3,23,6010,1116,2710,1149
3,12,7653,1578,3628,1494
2,17,5273,1177,2446,1199
2,14,2351,620,1215,548
2,19,7254,1785,4030,1667
3,15,10265,1860,4591,1906
2,12,14631,3298,7517,3262
4,22,1707,296,822,297
4,18,1651,309,856,293
4,7,1737,290,747,265
2,39,568,127,267,129
2,39,1139,265,623,264
2,41,2901,689,1426,632
3,52,444,80,1107,98
1,17,3425,827,2469,758
1,13,3494,843,1571,784
2,29,4362,1053,2053,1000
2,43,2976,599,1181,560
3,34,3263,604,1290,594
4,28,2551,378,1011,374
3,29,7744,1375,3316,1365
3,37,2236,372,974,379
3,11,7212,1355,3264,1264
3,8,5690,1189,2887,1077
2,8,140,28,84,29
2,44,2923,659,1371,626
2,52,677,152,379,154
2,52,502,100,311,100
1,52,857,232,520,198
1,52,1457,389,802,342
1,52,957,263,513,223
2,52,1741,401,753,377
2,18,7272,1559,5022,1524
2,52,1890,420,974,383
2,21,5051,1054,2948,980
2,33,2242,517,1160,449
2,42,2978,694,1879,679
2,18,1222,250,708,281
5,11,5103,825,2456,810
4,26,2741,451,1217,437
4,16,1453,299,904,286
4,38,549,105,275,94
3,25,2202,422,1109,403
5,20,3759,609,1705,600
2,24,1535,279,726,272
3,20,1465,278,745,250
3,16,2867,559,1203,449
4,15,3996,748,1786,728
2,17,858,262,47,27
2,22,1468,285,611,235
3,14,1527,269,665,261
2,16,4591,904,1904,812
2,10,1742,307,721,312
3,11,3835,727,1456,658
2,12,1958,369,875,354
2,12,3744,699,1532,660
3,11,3974,727,1610,634
3,18,2672,533,1151,532
2,20,743,171,395,168
1,16,2754,570,1063,543
2,18,945,205,385,207
2,26,1503,343,699,296
3,25,1612,313,837,303
3,28,1677,327,770,309
2,23,790,137,365,152
2,18,2221,459,952,440
2,24,1535,276,664,273
3,19,2636,523,1184,465
2,20,1384,257,557,232
3,19,2487,485,1110,453
2,18,1676,332,733,318
2,20,908,206,481,211
2,23,2263,497,1138,455
2,22,2447,556,1157,556
3,31,2431,512,1026,427
2,23,1759,366,788,359
3,31,1599,318,794,303
3,22,2598,482,1151,490
2,14,2063,559,934,529
1,20,1173,261,523,258
2,37,1296,296,569,257
2,20,1808,334,763,335
3,17,2748,556,1174,514
3,17,3502,655,1763,613
3,8,2836,522,1163,512
2,17,1619,292,705,285
2,17,1646,330,750,344
2,19,2888,591,984,499
2,15,1677,345,844,330
2,15,1896,408,893,334
2,17,1583,331,730,306
3,22,2828,610,986,391
2,35,632,148,221,102
1,17,1483,284,481,211
2,15,2490,527,1229,497
2,9,818,197,358,197
2,26,1957,429,945,397
2,12,1733,421,1861,415
2,15,886,204,576,205
3,14,5549,1000,1822,919
4,25,848,153,436,155
3,26,1652,325,790,292
3,17,1554,242,553,230
3,19,3720,636,1304,607
5,35,1806,293,683,295
2,30,1030,161,448,159
3,24,1028,185,471,186
3,33,3585,757,1887,765
2,30,3085,610,1688,575
2,39,1551,353,684,310
1,48,827,198,396,161
1,50,1050,288,485,260
1,47,1064,245,603,190
2,46,1885,385,871,347
2,31,2023,469,1073,436
2,25,2409,490,1384,479
2,24,1865,372,1087,385
2,29,1947,383,925,337
2,18,2105,416,974,385
2,24,1610,324,909,323
1,23,1387,325,640,289
1,15,202,54,145,40
1,26,3215,827,2041,737
1,38,1438,310,779,275
2,19,1537,329,617,274
2,29,2896,596,1809,617
2,14,1724,315,939,302
2,41,461,107,284,90
3,20,2505,468,1174,429
3,33,1462,241,569,231
3,30,1217,238,677,233
2,21,2628,494,1364,468
1,18,2278,523,1185,475
3,26,1340,255,662,239
2,31,1434,283,811,289
2,15,2119,389,1079,374
2,17,3659,735,1970,667
3,52,189,34,121,37
3,27,720,150,359,138
2,22,2515,482,1284,462
2,27,2599,502,1241,502
2,24,1003,251,1098,227
3,22,1217,224,537,187
3,40,812,154,374,142
2,29,2220,471,1170,428
2,32,1852,373,911,365
2,46,1210,243,523,242
2,37,2330,495,1505,470
2,34,842,186,635,165
2,27,2596,435,1100,409
3,30,1019,192,501,185
2,21,1432,284,862,275
2,22,1814,342,941,323
2,29,1687,327,864,334
3,39,1105,180,408,166
2,16,4221,781,1516,697
3,10,1566,325,785,291
2,34,2745,559,1150,491
3,27,1199,224,463,199
2,37,736,148,339,140
3,9,7450,1475,2233,930
3,16,3758,715,1777,615
3,19,1003,235,538,190
2,16,3120,641,1319,526
4,8,2029,387,1000,364
4,9,3585,680,1800,598
4,7,7188,1288,3175,1115
2,21,3095,681,1341,546
3,32,2685,543,1061,492
2,17,2967,611,1387,564
3,13,4110,847,1796,706
2,13,763,161,311,125
3,20,1326,307,563,237
3,21,1435,294,668,267
3,18,2912,663,999,411
3,17,1463,338,529,226
2,18,1411,312,592,230
2,17,1504,358,661,250
3,10,4300,845,1480,609
4,10,3757,722,546,223
4,13,2962,546,252,103
3,17,5497,1056,997,408
3,13,4401,829,924,383
3,13,4495,856,1149,459
3,10,3486,695,298,124
3,13,3297,662,267,97
3,11,1568,369,82,33
3,48,1096,218,657,199
3,39,1548,323,815,286
2,23,3832,774,2435,747
3,17,6440,1204,3266,1142
3,27,1446,295,670,281
3,52,224,38,120,45
2,10,266,62,154,49
3,33,1064,174,434,147
2,28,4169,895,2587,810
3,44,1064,230,494,175
3,35,2791,552,1395,476
2,19,1629,386,551,214
2,50,1592,372,781,307
3,52,1989,392,985,396
2,39,1214,250,660,249
2,39,701,130,271,89
3,28,3144,694,1095,482
4,17,2549,596,1169,500
3,25,2019,411,888,326
5,3,9217,1522,3578,1272
5,7,7957,1314,4460,1293
5,5,7105,1143,3523,1088
4,19,3388,599,1707,575
5,9,3079,519,1562,512
3,27,3861,718,2085,707
4,22,1046,195,527,164
2,44,1014,225,704,238
3,36,1710,320,861,300
4,15,1850,441,1348,403
3,33,2396,452,1391,465
5,19,2055,358,1064,350
5,17,1962,291,825,267
2,19,2005,405,972,403
6,5,4980,774,2399,763
5,10,3258,612,1779,558
5,13,2479,394,1075,350
7,5,14684,2252,4276,1722
4,30,1428,287,989,287
4,22,1999,415,967,320
2,46,2273,495,1088,447
2,47,1942,430,1074,393
2,52,1124,245,528,226
2,46,176,43,101,40
2,42,1017,253,798,266
2,50,1120,281,625,239
3,25,3018,606,1614,568
1,46,66,22,37,21
4,19,2688,469,1216,422
3,17,4032,814,1749,618
4,34,3090,593,1588,566
3,44,3184,581,1399,548
4,37,3058,567,1351,523
5,8,2371,375,1094,396
4,13,2983,534,1417,510
5,18,2807,445,1315,437
5,22,2331,359,1086,340
5,13,3995,605,1969,607
3,47,1265,254,587,247
3,29,2070,452,985,420
3,37,2724,579,1400,540
4,30,3268,567,1714,565
4,26,3364,570,1806,566
2,24,2269,584,1239,542
3,15,6365,1646,3838,1458
5,25,1710,288,799,259
5,23,1150,174,572,174
4,23,1970,296,935,279
5,18,2741,449,1507,460
2,8,2572,738,1384,684
3,13,4545,952,2188,901
5,15,2380,385,1292,388
6,16,2919,462,1456,453
3,36,1141,234,562,213
6,10,4156,609,1878,586
6,18,3646,534,1651,535
4,34,2738,475,1316,459
6,16,3077,465,1575,446
5,4,5623,780,2429,716
4,10,2769,619,1045,469
1,36,1489,331,838,259
1,52,242,59,188,54
3,52,2264,439,1403,476
2,52,1225,250,725,231
2,51,2982,689,1831,608
3,46,2112,466,1249,382
3,36,2707,550,1827,545
4,5,1560,369,1037,372
3,31,3644,746,2229,678
4,16,2605,440,1352,408
3,9,5329,1284,2827,1202
4,30,4114,743,1994,722
5,22,721,117,367,129
4,4,4075,927,2239,849
5,16,3216,464,1504,453
4,4,2171,597,928,461
6,16,3787,515,1606,507
5,17,2713,442,1475,415
5,15,2203,312,1051,311
3,28,3639,751,2362,641
2,12,1497,360,943,341
5,16,2604,454,1696,481
5,8,2750,479,1526,484
4,32,1000,188,663,212
4,34,3779,766,2356,722
4,14,1930,363,990,322
6,14,2677,368,1288,375
6,7,1632,248,879,262
5,9,2294,389,1142,365
5,13,1524,286,940,308
4,5,5526,1102,3207,1012
1,27,1654,478,1141,420
3,35,2691,542,1409,505
2,9,3360,833,2041,810
3,29,5765,1170,3266,1131
4,16,2176,464,1410,434
4,16,1840,355,1288,338
3,15,2966,558,1687,527
3,38,2505,554,1595,498
4,17,3685,685,1939,649
3,31,2810,518,1640,503
5,44,1465,247,817,237
6,4,2341,408,1235,431
2,44,1625,432,825,385
3,42,118,34,54,30
3,52,2378,508,940,451
2,48,2123,494,859,474
5,50,1760,341,741,316
2,51,1262,309,608,298
3,33,2821,652,1206,640
5,40,1800,290,761,277
3,39,1313,306,575,231
3,41,1345,272,718,283
4,20,6992,1404,3221,1334
4,50,1300,263,691,239
4,50,1738,355,837,363
4,42,2225,367,864,381
4,37,1742,339,1128,345
4,28,4308,824,2086,776
4,37,978,202,462,184
5,6,10191,1882,4377,1789
6,9,3424,583,1460,543
5,19,4657,739,1914,732
5,19,3073,506,1773,493
5,16,3913,710,1782,676
4,10,2864,514,1300,507
7,9,2643,439,1105,467
7,5,5303,779,2017,727
6,11,4371,679,1790,660
6,14,5381,871,2296,872
5,33,1660,277,741,261
6,18,4326,655,1753,646
4,20,3796,650,1679,611
6,25,1374,206,569,235
5,28,3310,574,1811,597
4,12,6915,1639,2940,1468
4,20,1705,353,856,341
5,34,1692,290,836,289
4,37,1784,313,788,304
6,21,9135,1534,3748,1502
5,36,2213,386,950,370
5,39,2199,388,1025,385
5,24,3173,548,1351,536
5,33,1043,157,425,148
5,37,1217,199,552,194
4,10,7136,1691,2959,1507
4,34,1408,277,738,269
3,22,4162,1194,1804,1185
3,19,4005,972,1896,893
4,36,2639,488,1111,476
3,30,1260,276,707,221
5,35,4043,689,1832,662
5,44,2185,357,943,366
4,43,1454,234,683,258
6,32,1339,209,601,209
6,29,6895,1022,2634,1022
3,16,3077,733,1447,709
3,32,1504,279,749,267
4,36,2765,495,1478,441
6,16,60,10,65,19
3,16,2445,469,721,474
2,17,1319,316,384,269
4,36,2476,472,1213,393
2,16,1085,217,356,232
1,16,1209,477,627,482
2,10,974,316,631,286
6,25,3577,581,1753,593
5,27,3228,562,1666,588
4,38,2675,541,1378,480
4,45,2842,567,1261,535
5,28,2965,533,1591,472
5,35,3103,537,1614,566
4,37,2247,416,1237,397
5,37,1755,327,882,350
3,44,1254,252,498,217
4,25,1476,336,777,297
4,29,2001,373,956,370
5,32,1013,169,436,173
5,27,2491,428,1171,431
4,32,3012,527,1288,512
3,40,1797,401,756,369
3,37,1474,343,782,331
5,28,4035,641,1881,659
5,31,2030,337,867,341
4,23,2293,411,969,399
6,28,2839,428,1372,443
5,35,1192,201,535,172
5,36,404,77,237,88
4,34,1256,267,638,252
4,28,1900,401,918,351
6,18,2739,393,1072,374
6,27,1691,289,807,296
5,24,1330,183,656,205
5,28,1433,290,877,313
5,28,1838,273,899,270
4,7,3418,740,1583,676
4,22,2987,563,1420,540
6,26,1977,264,817,273
6,26,2714,390,1232,409
5,26,2738,428,1316,430
5,22,2823,509,1271,474
5,30,3320,589,1470,543
4,32,3364,666,1980,678
5,28,4071,713,2033,647
3,13,3216,765,1627,715
5,8,4253,709,1883,662
3,12,5048,1122,2209,1014
8,16,3324,479,1470,461
6,17,2756,423,1228,426
7,14,6290,854,2724,820
7,16,2984,406,1317,397
5,34,3259,498,1250,478
4,36,2342,436,1191,416
3,45,1613,338,865,336
3,26,2470,626,1174,573
3,20,3968,931,2629,903
3,16,2913,723,1705,693
3,21,6445,1839,3621,1735
3,39,1323,245,705,261
2,20,1143,346,578,298
4,35,2190,384,1154,401
4,28,1207,252,724,252
2,27,2587,729,1500,623
3,27,3513,791,1875,694
5,20,563,107,246,123
6,8,3866,539,1555,513
7,25,2615,368,935,366
2,20,2636,691,1142,627
3,14,3287,793,1601,716
2,25,1205,260,608,272
5,32,1955,313,804,317
6,22,3526,510,1660,508
4,23,3516,661,1465,623
7,23,3741,501,1339,499
4,19,3192,612,1317,594
6,26,1619,224,706,220
6,18,2077,298,937,292
7,9,2214,256,848,239
8,25,2652,335,1062,334
3,33,1653,334,814,328
6,24,5732,873,2444,888
5,22,2105,354,993,365
5,29,866,138,341,133
3,22,5175,1213,2804,1091
6,21,5541,776,2214,737
6,21,4712,624,1773,615
4,5,4274,1153,1503,881
4,15,7803,1603,2957,1546
5,14,12713,2558,4741,2412
7,26,5077,640,1872,636
7,23,3318,408,1124,393
8,21,10093,1269,3645,1219
5,29,5438,871,2310,890
4,15,5393,1422,2133,1288
3,25,5869,1685,2669,1554
3,21,4985,1590,2575,1458
5,45,1544,244,614,238
4,25,7201,1521,3264,1433
4,26,3872,739,1629,684
4,28,2377,469,1068,435
6,26,1733,265,796,274
5,28,1731,295,810,295
4,33,1550,277,638,254
5,32,1075,170,486,173
7,18,9576,1455,3486,1380
4,28,3410,746,1428,670
6,39,3018,501,1223,489
5,29,4133,770,1691,744
6,38,2139,343,809,340
6,38,757,124,319,123
7,34,4781,703,1879,714
7,30,2296,329,847,322
3,24,4125,1020,1699,873
5,32,2676,484,986,473
4,37,1677,269,689,283
8,33,2423,322,998,346
5,32,4498,862,1818,851
6,20,5467,1044,2310,963
8,29,6349,858,2450,778
5,32,3250,550,1230,557
6,29,3025,477,1035,452
10,27,6039,780,2181,761
6,22,1980,291,861,290
6,22,6719,1068,2843,994
6,23,2564,347,1043,351
3,8,831,231,404,224
6,19,1127,170,518,167
6,19,5721,837,2653,813
6,17,2559,370,1238,377
2,24,1407,327,501,295
7,16,3326,419,1272,402
7,16,5121,735,2464,761
7,17,5688,824,2111,773
8,17,3354,422,1457,425
8,16,2498,330,1027,343
6,18,2903,387,1127,372
8,12,6488,778,2404,765
8,17,3279,418,1222,381
8,8,11336,1657,4089,1555
7,16,3873,484,1451,501
6,4,14652,2826,5613,2579
10,8,3865,463,1548,432
5,4,6875,1439,2889,1307
10,5,2255,269,876,258
13,8,452,51,140,43
3,2,227,35,114,49
15,2,200,20,25,9
7,8,3743,581,1633,567
7,13,7241,1007,3221,947
8,8,2865,389,1376,417
8,34,1879,265,729,263
7,30,3917,549,1330,544
5,20,2206,458,926,432
3,22,1248,271,579,269
10,24,5948,738,1997,710
5,14,8213,1364,3283,1286
5,17,465,83,146,75
8,11,6200,907,2286,896
8,21,3521,447,1396,467
7,16,3031,438,1087,421
8,14,3056,369,1209,377
7,25,3004,393,1145,376
11,18,8953,1074,3011,993
13,4,1029,126,416,122
8,29,7479,977,2744,943
10,16,7681,946,2777,908
12,10,3209,379,1199,392
8,16,2939,380,1177,396
8,18,9117,1248,3280,1167
9,5,7178,898,2823,907
8,20,10212,1424,4083,1374
10,22,4949,626,1850,590
7,38,827,144,368,136
10,32,5738,746,2099,732
8,34,5683,755,1962,723
7,35,880,139,352,132
5,21,3282,653,1398,601
4,32,2372,516,1067,492
6,37,4005,614,1602,606
8,35,2785,362,1001,363
4,30,3227,733,1260,684
3,27,744,214,295,169
10,18,1820,220,728,229
6,34,6986,1096,2865,1124
4,11,1077,318,590,264
2,24,2059,462,410,294
3,26,2947,647,825,626
3,24,6130,1359,1750,1286
4,17,7475,1556,2092,1449
3,23,1025,205,263,191
4,16,5187,1014,1512,986
4,17,1102,224,317,208
2,26,2405,564,680,531
7,35,3701,528,1511,517
8,27,5484,760,2212,770
7,33,3398,500,1351,457
8,18,5252,686,1870,657
12,17,1320,159,1722,141
8,26,4048,513,1486,498
7,26,2269,317,918,313
7,19,5130,741,1887,712
11,4,2045,237,830,252
5,20,6201,1182,2415,1141
7,27,9147,1276,3371,1269
6,24,2131,343,874,373
8,16,4596,705,1480,650
8,36,3359,493,1298,483
5,36,542,119,231,121
9,33,4449,636,1684,617
9,32,1779,241,721,258
8,32,3633,508,1393,506
8,33,3626,502,1348,480
7,38,1261,177,472,183
2,20,95,13,31,15
7,37,3881,560,1315,517
8,36,1065,160,398,155
11,31,7200,876,2428,843
10,36,2107,287,740,280
9,36,4760,610,1511,572
8,18,4845,735,1634,734
5,8,7505,1089,3325,1016
6,8,1584,236,615,202
6,4,17032,2546,7653,2359
3,17,1133,244,716,235
11,11,2836,373,959,335
13,4,11444,1355,3898,1257
13,7,3477,416,1216,395
8,12,4711,659,2089,621
3,2,3129,707,1606,698
5,26,3084,505,1557,501
4,25,4026,791,1850,709
7,21,3153,411,1318,431
7,4,3241,464,1552,494
8,18,2808,337,1038,337
8,16,2638,345,1055,334
9,14,1780,224,764,226
7,13,2085,292,852,264
5,14,5332,884,2093,839
7,18,2541,355,986,346
9,13,1610,198,703,217
6,26,1299,174,533,180
8,16,3421,427,1341,428
6,16,2876,391,1089,377
7,16,2169,262,877,245
6,27,1469,216,578,219
6,16,1803,267,946,266
6,15,3338,532,1834,520
6,15,2150,327,1094,324
7,9,6306,962,2581,911
3,52,1350,266,490,257
3,52,1736,358,638,297
4,52,2735,559,1076,487
6,31,3029,500,1236,487
4,25,2239,361,928,353
2,47,1685,405,835,372
4,41,1631,282,752,288
3,41,2512,539,1179,480
2,30,1255,297,779,307
5,4,7999,1611,3596,1396
3,26,2335,413,980,417
4,16,4986,1081,2805,1016
4,32,2159,393,981,369
4,34,1712,317,956,341
5,26,3735,641,1708,633
3,18,4123,874,1895,772
4,28,3801,622,1654,571
5,28,2038,329,947,349
6,16,4921,737,2312,725
6,23,3455,479,1375,474
5,5,3846,786,2053,716
6,11,3751,565,1949,555
6,16,2084,315,1154,307
7,16,2978,411,1531,400
4,14,2338,391,1003,398
5,6,678,104,318,91
6,15,1216,166,572,178
6,12,1592,242,969,233
6,5,6265,908,3326,872
5,27,2133,347,850,350
6,35,1579,243,734,264
6,10,15259,2275,7266,2338
4,30,4030,772,1777,718
4,34,2854,528,1211,452
4,20,3426,632,1512,580
3,35,1811,377,911,340
4,20,7578,1426,3637,1362
4,37,1887,353,895,359
4,38,1794,349,810,335
4,38,2172,403,945,384
4,36,1425,245,573,239
4,25,6508,1137,3259,1081
4,25,3807,806,1821,792
4,29,2347,464,1135,490
5,26,3054,492,1495,496
3,35,3779,711,2493,679
4,29,3108,534,1687,516
4,24,4865,968,2315,893
4,32,2275,397,1233,418
3,42,1531,326,1271,377
6,3,2850,544,1024,515
4,4,3999,1079,1591,887
4,33,44,6,23,11
1,39,246,57,316,52
2,31,1157,276,956,232
2,40,408,102,302,81
2,35,215,45,100,34
1,32,1298,363,716,268
1,37,1572,402,1046,350
1,36,60,15,42,25
4,33,2014,410,1354,427
4,34,3756,726,2237,686
6,19,392,109,287,81
2,32,1991,504,1139,423
3,43,2178,482,1545,471
3,31,2892,685,2104,641
5,33,1595,292,991,300
5,33,1156,190,643,209
3,19,5151,1335,2548,1165
4,32,1967,348,1144,364
4,45,1982,376,1179,398
2,19,2237,580,1438,551
4,46,1222,236,819,251
3,36,2191,531,1563,524
2,29,1899,524,1357,443
2,35,1326,346,1023,295
3,31,2449,595,1801,548
3,34,1428,335,1272,319
2,30,950,317,1073,280
3,25,1728,403,934,412
4,34,2070,357,784,294
3,35,1612,354,887,331
2,22,2099,569,1135,509
2,15,6487,1717,3408,1560
3,33,1817,441,1220,389
4,38,2751,522,1390,489
6,46,1901,295,833,352
4,40,1141,213,434,196
4,42,1627,336,848,316
3,45,1226,279,590,260
4,47,1882,361,797,342
3,43,1876,389,807,377
4,42,1695,345,719,334
4,44,1769,332,828,309
4,45,1128,240,702,270
3,45,1585,329,981,373
4,46,1543,339,777,322
3,44,1675,317,806,311
3,44,1788,368,933,329
3,39,1986,427,1041,385
3,38,1340,298,766,241
3,45,2142,431,1318,431
4,42,1485,290,971,303
3,38,1042,289,773,248
4,47,2313,433,947,430
3,44,1917,444,936,435
2,31,1611,455,786,411
3,42,2206,451,989,444
2,45,2112,493,1406,452
2,34,1880,459,1358,422
3,47,1275,275,844,273
2,38,1066,248,729,286
3,45,907,188,479,161
1,27,844,249,583,265
1,26,1540,343,1007,338
2,41,2591,585,1638,462
1,49,969,229,599,195
2,19,1334,366,1048,316
2,28,1995,488,1182,439
2,43,369,107,371,111
3,17,1258,254,885,229
1,40,1064,266,912,239
2,45,3150,756,1798,749
5,18,3507,711,1224,676
4,47,3453,779,1353,728
3,52,154,33,89,38
2,30,2515,481,1327,428
2,39,2002,416,1166,395
2,44,1891,449,1047,432
2,42,1796,389,1107,372
1,37,709,190,644,174
1,36,1954,513,1437,440
2,36,921,200,585,236
1,52,215,41,126,43
4,4,2851,798,1285,712
2,34,2326,471,1356,441
3,27,2158,424,1220,442
1,32,2389,652,1672,584
3,45,2225,486,1304,459
3,41,268,75,198,82
5,29,2304,399,1377,454
2,26,3887,779,2512,740
3,28,4649,977,2606,953
3,34,2669,647,1341,555
3,39,2955,696,1417,682
4,43,2549,511,1060,528
4,45,3924,834,1992,773
5,39,2505,371,872,345
5,36,2403,408,917,404
5,40,3056,489,1103,481
6,47,1911,283,697,275
6,32,3943,605,1524,614
6,35,583,88,235,84
7,32,1736,234,602,231
5,34,2254,357,715,306
4,36,1526,256,696,263
3,33,296,73,216,63
3,30,1014,236,537,204
4,38,1250,236,631,279
3,12,1895,600,983,519
3,22,1119,220,565,199
4,43,2116,407,900,361
4,33,1615,271,710,285
3,31,1432,348,681,348
3,39,2686,569,1159,559
4,40,2866,617,1305,589
3,37,2125,489,912,462
3,41,2053,435,873,415
2,35,1102,308,688,303
2,30,1772,471,880,437
6,36,1450,235,568,234
5,38,2591,424,905,378
4,46,2085,346,748,354
6,40,2085,329,796,339
4,52,2657,500,1131,489
7,38,2501,348,805,329
6,49,3191,516,1148,507
4,52,1369,249,490,248
6,41,3009,482,1053,490
6,47,1930,315,692,296
7,48,2083,298,685,286
4,16,2739,480,1259,436
2,19,2672,552,1298,478
2,11,3159,616,1343,479
3,17,3461,722,1947,647
2,15,3140,714,1645,640
2,28,3003,699,1530,653
2,20,3810,787,1993,721
2,20,2673,538,1282,514
2,15,2715,569,1532,530
2,21,2696,578,1208,494
2,19,1668,324,841,283
3,17,2677,531,1244,456
2,17,3276,628,3546,585
3,22,1880,360,743,314
3,18,1504,357,660,258
2,22,2920,636,1382,499
2,20,1451,386,467,255
3,8,430,107,36,18
2,22,1058,352,851,269
2,21,2046,580,952,353
2,25,1789,536,1134,396
3,24,2180,517,755,223
2,27,1709,408,97,44
2,26,1485,334,406,180
3,24,856,185,388,108
4,25,2443,444,868,342
2,19,1429,292,585,188
2,27,1492,393,717,254
3,22,2731,632,1215,483
5,24,1258,216,235,96
2,25,1339,328,503,219
4,23,1564,298,339,147
3,24,1216,289,421,185
3,22,3119,640,786,351
3,23,1882,414,673,277
2,28,1194,272,494,203
3,25,1262,293,534,226
3,27,2682,606,1010,399
2,28,1408,312,522,221
4,17,8005,1382,999,383
3,22,3080,610,1045,425
3,17,1106,207,466,180
4,26,529,116,191,83
2,23,964,246,485,198
3,25,1758,357,689,278
2,22,2138,493,829,330
3,24,1194,246,414,151
2,27,968,191,283,143
2,17,2732,609,1005,499
3,24,1669,422,589,281
2,21,1653,419,737,308
3,17,2807,529,675,251
4,16,3109,572,885,334
5,15,3831,625,984,328
4,12,1437,268,395,144
4,17,2722,512,828,289
4,15,3142,618,725,285
4,16,2708,481,712,261
4,15,3042,588,918,336
3,19,2429,459,883,300
3,22,2465,539,381,146
4,18,2040,402,350,129
5,16,1463,264,54,26
4,19,2967,528,112,48
2,33,1561,282,30,11
5,7,4341,716,1978,682
4,11,3522,623,1456,544
4,10,1604,352,540,190
3,15,3876,778,1960,691
3,11,1720,345,850,326
3,12,2180,423,1070,377
3,11,1280,286,609,248
3,17,1438,324,675,268
2,15,1374,291,709,239
3,8,1877,479,884,323
5,10,81,41,55,16
1,11,1961,435,113,53
5,15,5218,711,1949,659
7,10,2499,331,1040,333
5,22,1831,274,813,269
6,9,13255,1739,5001,1627
5,12,3425,549,1357,451
5,7,6322,1046,2957,1024
4,5,5743,1074,2651,962
5,4,7392,1155,3096,1065
5,8,4913,744,2005,723
6,13,3432,516,1286,470
3,9,2073,404,916,373
3,5,4810,909,2242,900
5,10,3421,563,1689,545
4,11,2339,436,1062,380
4,9,3707,602,1601,555
5,12,2213,384,1097,351
4,12,4545,748,2033,718
4,12,3247,579,1459,517
6,9,2229,355,788,341
5,11,5460,859,2645,838
4,13,2692,470,1302,420
5,11,1013,188,410,158
3,15,1533,300,674,287
2,17,3685,775,1714,734
3,17,2616,492,1158,457
3,38,2005,385,882,353
2,28,4236,877,2008,881
2,29,2259,482,1099,463
3,21,3509,606,1576,564
2,17,512,129,314,140
3,31,3117,616,1606,588
3,42,1276,260,799,259
4,19,4414,767,1865,699
2,35,2104,403,1060,400
3,19,2325,430,967,376
3,17,2146,396,862,351
4,15,2155,394,857,356
2,21,1661,406,789,319
3,22,1236,273,615,248
2,21,1728,417,731,334
3,17,3145,621,1432,559
4,13,4492,821,2093,734
4,11,4577,836,1944,700
4,10,6305,1150,2597,921
3,14,1821,316,769,266
4,9,3006,540,1102,418
3,14,2925,625,1226,437
3,19,2715,596,1301,473
3,8,892,185,427,164
4,15,432,87,208,73
4,9,2598,548,796,297
4,13,1115,255,86,32
5,34,1988,511,36,15
4,8,3417,604,1703,623
6,12,1313,231,731,232
3,14,8396,1578,3952,1474
4,17,2319,430,1126,372
3,18,5928,1097,2697,1096
2,13,5036,1034,2243,923
2,51,956,196,662,180
1,47,1314,416,1155,326
2,36,607,155,483,146
2,52,112,28,193,40
2,45,925,231,797,228
1,43,1286,360,972,345
2,46,1414,268,902,243
2,50,772,194,606,167
2,44,1960,393,1286,381
1,43,1763,389,1623,390
1,52,1377,319,1280,259
2,45,1081,241,821,230
2,39,1287,332,1386,306
2,20,1855,519,1091,443
3,15,1461,415,924,356
1,35,2114,506,2050,474
1,31,1404,379,1515,387
1,35,853,296,1228,289
2,52,173,87,401,84
1,25,1717,542,1343,471
1,41,1659,466,1391,447
1,33,3161,934,3530,846
2,52,610,128,406,122
2,25,2581,528,1642,509
3,17,1276,242,927,238
2,21,1702,358,1347,316
4,28,60,10,46,13
2,43,355,81,233,75
1,19,1719,391,1369,368
2,29,1541,291,1007,313
2,25,1026,221,789,183
1,19,1334,336,1171,319
1,15,1908,417,1383,375
1,23,1731,363,1210,341
1,28,1592,304,962,282
1,52,314,57,178,66
2,22,354,121,530,115
1,41,1562,322,927,277
1,35,1987,394,1233,383
2,17,5872,1250,5034,1224
2,29,1745,441,1530,391
3,24,1240,265,1035,232
1,38,1481,353,1543,372
2,34,1254,272,1056,279
2,25,3972,842,2863,729
1,22,3247,859,4179,881
2,46,1347,282,854,267
1,39,1553,363,1449,341
2,39,2290,539,1685,536
2,42,1236,272,946,261
5,6,1926,303,965,316
3,19,2788,614,1365,525
2,17,2438,598,1563,538
4,13,2343,409,1347,405
5,27,2845,417,1219,460
7,30,2437,349,1005,380
4,23,2097,385,911,405
4,25,556,79,249,71
3,31,843,140,453,149
1,7,2461,647,1587,551
1,9,1914,491,1116,424
7,15,1713,246,766,232
1,26,2645,1005,1660,991
2,9,1621,428,678,394
5,19,3972,585,1586,560
3,7,2456,463,1350,424
2,15,2246,456,1190,403
2,32,755,205,681,207
2,36,1432,269,836,237
2,29,1243,312,836,277
4,20,2512,449,1464,450
3,33,1036,181,620,174
2,6,1931,422,1344,414
3,39,1237,256,638,239
3,19,2546,463,1257,418
2,31,834,229,616,211
4,35,2080,365,1026,333
3,31,1551,296,1058,287
2,31,2214,432,1326,416
3,27,1226,240,706,211
2,30,1694,312,1008,321
2,34,2263,423,1184,407
3,43,524,93,302,93
